qid,form_id,form_type,lang,type,question,answer
F0058-x-family_members-te,F0058,scholarship,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,6
F0058-x-family_members-ta,F0058,scholarship,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,6
F0058-x-family_members-mr,F0058,scholarship,mr,extraction,कुटुंब सदस्यांची संख्या?,6
F0058-x-family_members-kn,F0058,scholarship,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,6
F0058-x-category-en,F0058,scholarship,en,extraction,Category?,ST
F0058-x-category-hi,F0058,scholarship,hi,extraction,श्रेणी?,ST
F0058-x-category-bn,F0058,scholarship,bn,extraction,শ্রেণী?,ST
F0058-x-category-te,F0058,scholarship,te,extraction,వర్గం?,ST
F0058-x-category-ta,F0058,scholarship,ta,extraction,பிரிவு?,ST
F0058-x-category-mr,F0058,scholarship,mr,extraction,प्रवर्ग?,ST
F0058-x-category-kn,F0058,scholarship,kn,extraction,ವರ್ಗ?,ST
F0058-r-elig-en,F0058,scholarship,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",yes
F0058-r-elig-hi,F0058,scholarship,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0058-r-elig-bn,F0058,scholarship,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0058-r-elig-te,F0058,scholarship,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0058-r-elig-ta,F0058,scholarship,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0058-r-elig-mr,F0058,scholarship,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0058-r-elig-kn,F0058,scholarship,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0059-x-applicant_name-en,F0059,scholarship,en,extraction,Applicant Name?,Suresh Rao
F0059-x-applicant_name-hi,F0059,scholarship,hi,extraction,आवेदक का नाम?,सुरेश राव
F0059-x-applicant_name-bn,F0059,scholarship,bn,extraction,আবেদনকারীর নাম?,সুরেশ রাও
F0059-x-applicant_name-te,F0059,scholarship,te,extraction,దరఖాస్తుదారు పేరు?,సురేష్ రావు
F0059-x-applicant_name-ta,F0059,scholarship,ta,extraction,விண்ணப்பதாரர் பெயர்?,சுரேஷ் ராவ்
F0059-x-applicant_name-mr,F0059,scholarship,mr,extraction,अर्जदाराचे नाव?,सुरेश राव
F0059-x-applicant_name-kn,F0059,scholarship,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ಸುರೇಶ್ ರಾವ್
F0059-x-district-en,F0059,scholarship,en,extraction,District?,Visakhapatnam
F0059-x-district-hi,F0059,scholarship,hi,extraction,जिला?,विशाखापत्तनम
F0059-x-district-bn,F0059,scholarship,bn,extraction,জেলা?,বিশাখাপত্তনম
F0059-x-district-te,F0059,scholarship,te,extraction,జిల్లా?,విశాఖపట్నం
F0059-x-district-ta,F0059,scholarship,ta,extraction,மாவட்டம்?,விசாகப்பட்டினம்
F0059-x-district-mr,F0059,scholarship,mr,extraction,जिल्हा?,विशाखापट्टणम
F0059-x-district-kn,F0059,scholarship,kn,extraction,ಜಿಲ್ಲೆ?,ವಿಶಾಖಪಟ್ಟಣಂ
F0059-x-annual_income-en,F0059,scholarship,en,extraction,Annual Income (Rs.)?,72000
F0059-x-annual_income-hi,F0059,scholarship,hi,extraction,वार्षिक आय (रु.)?,72000
F0059-x-annual_income-bn,F0059,scholarship,bn,extraction,বার্ষিক আয় (টাকা)?,72000
F0059-x-annual_income-te,F0059,scholarship,te,extraction,వార్షిక ఆదాయం (రూ.)?,72000
F0059-x-annual_income-ta,F0059,scholarship,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,72000
F0059-x-annual_income-mr,F0059,scholarship,mr,extraction,वार्षिक उत्पन्न (रु.)?,72000
F0059-x-annual_income-kn,F0059,scholarship,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,72000
F0059-x-family_members-en,F0059,scholarship,en,extraction,Number of Family Members?,2
F0059-x-family_members-hi,F0059,scholarship,hi,extraction,परिवार के सदस्यों की संख्या?,2
F0059-x-family_members-bn,F0059,scholarship,bn,extraction,পরিবারের সদস্য সংখ্যা?,2
F0059-x-family_members-te,F0059,scholarship,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,2
F0059-x-family_members-ta,F0059,scholarship,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,2
F0059-x-family_members-mr,F0059,scholarship,mr,extraction,कुटुंब सदस्यांची संख्या?,2
F0059-x-family_members-kn,F0059,scholarship,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,2
F0059-x-category-en,F0059,scholarship,en,extraction,Category?,ST
F0059-x-category-hi,F0059,scholarship,hi,extraction,श्रेणी?,ST
F0059-x-category-bn,F0059,scholarship,bn,extraction,শ্রেণী?,ST
F0059-x-category-te,F0059,scholarship,te,extraction,వర్గం?,ST
F0059-x-category-ta,F0059,scholarship,ta,extraction,பிரிவு?,ST
F0059-x-category-mr,F0059,scholarship,mr,extraction,प्रवर्ग?,ST
F0059-x-category-kn,F0059,scholarship,kn,extraction,ವರ್ಗ?,ST
F0059-r-elig-en,F0059,scholarship,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",yes
F0059-r-elig-hi,F0059,scholarship,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0059-r-elig-bn,F0059,scholarship,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0059-r-elig-te,F0059,scholarship,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0059-r-elig-ta,F0059,scholarship,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0059-r-elig-mr,F0059,scholarship,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0059-r-elig-kn,F0059,scholarship,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0060-x-applicant_name-en,F0060,ration_card,en,extraction,Applicant Name?,Fatima Begum
F0060-x-applicant_name-hi,F0060,ration_card,hi,extraction,आवेदक का नाम?,फ़ातिमा बेगम
F0060-x-applicant_name-bn,F0060,ration_card,bn,extraction,আবেদনকারীর নাম?,ফাতিমা বেগম
F0060-x-applicant_name-te,F0060,ration_card,te,extraction,దరఖాస్తుదారు పేరు?,ఫాతిమా బేగం
F0060-x-applicant_name-ta,F0060,ration_card,ta,extraction,விண்ணப்பதாரர் பெயர்?,பாத்திமா பேகம்
F0060-x-applicant_name-mr,F0060,ration_card,mr,extraction,अर्जदाराचे नाव?,फातिमा बेगम
F0060-x-applicant_name-kn,F0060,ration_card,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ಫಾತಿಮಾ ಬೇಗಂ
F0060-x-district-en,F0060,ration_card,en,extraction,District?,Guntur
F0060-x-district-hi,F0060,ration_card,hi,extraction,जिला?,गुंटूर
F0060-x-district-bn,F0060,ration_card,bn,extraction,জেলা?,গুন্টুর
F0060-x-district-te,F0060,ration_card,te,extraction,జిల్లా?,గుంటూరు
F0060-x-district-ta,F0060,ration_card,ta,extraction,மாவட்டம்?,குண்டூர்
F0060-x-district-mr,F0060,ration_card,mr,extraction,जिल्हा?,गुंटूर
F0060-x-district-kn,F0060,ration_card,kn,extraction,ಜಿಲ್ಲೆ?,ಗುಂಟೂರು
F0060-x-annual_income-en,F0060,ration_card,en,extraction,Annual Income (Rs.)?,232000
F0060-x-annual_income-hi,F0060,ration_card,hi,extraction,वार्षिक आय (रु.)?,232000
F0060-x-annual_income-bn,F0060,ration_card,bn,extraction,বার্ষিক আয় (টাকা)?,232000
F0060-x-annual_income-te,F0060,ration_card,te,extraction,వార్షిక ఆదాయం (రూ.)?,232000
F0060-x-annual_income-ta,F0060,ration_card,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,232000
F0060-x-annual_income-mr,F0060,ration_card,mr,extraction,वार्षिक उत्पन्न (रु.)?,232000
F0060-x-annual_income-kn,F0060,ration_card,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,232000
F0060-x-family_members-en,F0060,ration_card,en,extraction,Number of Family Members?,4
F0060-x-family_members-hi,F0060,ration_card,hi,extraction,परिवार के सदस्यों की संख्या?,4
F0060-x-family_members-bn,F0060,ration_card,bn,extraction,পরিবারের সদস্য সংখ্যা?,4
F0060-x-family_members-te,F0060,ration_card,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,4
F0060-x-family_members-ta,F0060,ration_card,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,4
F0060-x-family_members-mr,F0060,ration_card,mr,extraction,कुटुंब सदस्यांची संख्या?,4
F0060-x-family_members-kn,F0060,ration_card,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,4
F0060-x-category-en,F0060,ration_card,en,extraction,Category?,SC
F0060-x-category-hi,F0060,ration_card,hi,extraction,श्रेणी?,SC
F0060-x-category-bn,F0060,ration_card,bn,extraction,শ্রেণী?,SC
F0060-x-category-te,F0060,ration_card,te,extraction,వర్గం?,SC
F0060-x-category-ta,F0060,ration_card,ta,extraction,பிரிவு?,SC
F0060-x-category-mr,F0060,ration_card,mr,extraction,प्रवर्ग?,SC
F0060-x-category-kn,F0060,ration_card,kn,extraction,ವರ್ಗ?,SC
F0060-r-elig-en,F0060,ration_card,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",no
F0060-r-elig-hi,F0060,ration_card,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",no
F0060-r-elig-bn,F0060,ration_card,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",no
F0060-r-elig-te,F0060,ration_card,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",no
F0060-r-elig-ta,F0060,ration_card,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",no
